threshold,precision,recall,f1_score,tn,fp,fn,tp,model_name
0.258,0.9466666666666667,0.7473684210526316,0.8352941176470589,56647.0,4.0,24.0,71.0,Random Forest
0.259,0.9466666666666667,0.7473684210526316,0.8352941176470589,56647.0,4.0,24.0,71.0,Random Forest
0.26,0.9466666666666667,0.7473684210526316,0.8352941176470589,56647.0,4.0,24.0,71.0,Random Forest
0.261,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.262,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.263,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.264,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.265,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.266,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.267,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.268,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.269,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.27,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.271,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.272,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.273,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.274,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.275,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.276,0.9459459459459459,0.7368421052631579,0.8284023668639053,56647.0,4.0,25.0,70.0,Random Forest
0.277,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.278,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.279,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.281,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28200000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28300000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28400000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28500000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28600000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28700000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.28800000000000003,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.289,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.29,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.291,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.292,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.293,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.294,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.295,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.296,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.297,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.298,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.299,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.3,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.301,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.302,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.303,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.304,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.305,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.306,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.307,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.308,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.309,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.31,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.311,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.312,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.313,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.314,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.315,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.316,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.317,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.318,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.319,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.32,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.321,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.322,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.323,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.324,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.325,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.326,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.327,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.328,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.329,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.33,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.331,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.332,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.333,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.334,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.335,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.336,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.337,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.338,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.339,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.34,0.958904109589041,0.7368421052631579,0.8333333333333334,56648.0,3.0,25.0,70.0,Random Forest
0.341,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.342,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.343,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34400000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34500000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34600000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34700000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34800000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.34900000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.35000000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.35100000000000003,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.352,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.353,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.354,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.355,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.356,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.357,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.358,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.359,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.36,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.361,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.362,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.363,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.364,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.365,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.366,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.367,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.368,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.369,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.37,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.371,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.372,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.373,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.374,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.375,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.376,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.377,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.378,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.379,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.38,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.381,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.382,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.383,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.384,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.385,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.386,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.387,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.388,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.389,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.39,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.391,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.392,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.393,0.9583333333333334,0.7263157894736842,0.8263473053892215,56648.0,3.0,26.0,69.0,Random Forest
0.394,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.395,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.396,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.397,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.398,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.399,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.4,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.401,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.402,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.403,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.404,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.405,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.406,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.40700000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.40800000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.40900000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41000000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41100000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41200000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41300000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41400000000000003,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41500000000000004,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.41600000000000004,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.417,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.418,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.419,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.42,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.421,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.422,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.423,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.424,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.425,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.426,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.427,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.428,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.429,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.43,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.431,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.432,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.433,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.434,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.435,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.436,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.437,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.438,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.439,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.44,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.441,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.442,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.443,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.444,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.445,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.446,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.447,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.448,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.449,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.45,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.451,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.452,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.453,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.454,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
0.455,0.971830985915493,0.7263157894736842,0.8313253012048193,56649.0,2.0,26.0,69.0,Random Forest
